              0	   -173
              1	   -130
              2	    -53
              3	     24
              4	     69
              5	     88
              6	     97
              7	    122
              8	    152
              9	    174
             10	    204
             11	    241
             12	    290
             13	    342
             14	    382
             15	    404
             16	    420
             17	    441
             18	    465
             19	    493
             20	    522
             21	    546
             22	    563
             23	    562
             24	    560
             25	    564
             26	    556
             27	    549
             28	    548
             29	    532
             30	    515
             31	    495
             32	    473
             33	    452
             34	    443
             35	    418
             36	    391
             37	    365
             38	    361
             39	    373
             40	    366
             41	    352
             42	    333
             43	    298
             44	    277
             45	    257
             46	    237
             47	    227
             48	    207
             49	    173
             50	    142
             51	    109
             52	     87
             53	     70
             54	     59
             55	     48
             56	     36
             57	     26
             58	     16
             59	      5
             60	      0
             61	    -13
             62	    -15
             63	    -14
             64	    -11
             65	    -17
             66	    -30
             67	    -35
             68	    -35
             69	    -31
             70	    -32
             71	    -34
             72	    -39
             73	    -35
             74	    -33
             75	    -32
             76	    -34
             77	    -36
             78	    -27
             79	    -24
             80	    -22
             81	    -20
             82	    -22
             83	    -13
             84	      3
             85	     18
             86	     37
             87	     76
             88	    130
             89	    182
             90	    253
             91	    337
             92	    408
             93	    405
             94	    258
             95	     19
             96	   -219
             97	   -400
             98	   -508
             99	   -578
            100	   -648
            101	   -722
            102	   -756
            103	   -760
            104	   -757
            105	   -737
            106	   -697
            107	   -655
            108	   -610
            109	   -583
            110	   -551
            111	   -487
            112	   -425
            113	   -375
            114	   -338
            115	   -321
            116	   -305
            117	   -276
            118	   -250
            119	   -221
            120	   -190
            121	   -142
            122	    -83
            123	    -38
            124	      0
            125	     28
            126	     57
            127	     95
            128	    127
            129	    169
            130	    205
            131	    234
            132	    269
            133	    303
            134	    332
            135	    358
            136	    388
            137	    417
            138	    446
            139	    466
            140	    487
            141	    506
            142	    515
            143	    526
            144	    529
            145	    535
            146	    525
            147	    512
            148	    506
            149	    491
            150	    470
            151	    449
            152	    437
            153	    424
            154	    408
            155	    380
            156	    358
            157	    344
            158	    333
            159	    328
            160	    311
            161	    284
            162	    266
            163	    249
            164	    234
