              0	    640
              1	    650
              2	    655
              3	    675
              4	    705
              5	    715
              6	    730
              7	    740
              8	    760
              9	    775
             10	    780
             11	    785
             12	    795
             13	    795
             14	    830
             15	    920
             16	   1055
             17	   1180
             18	   1275
             19	   1315
             20	   1315
             21	   1315
             22	   1330
             23	   1350
             24	   1355
             25	   1355
             26	   1350
             27	   1345
             28	   1340
             29	   1340
             30	   1340
             31	   1330
             32	   1315
             33	   1305
             34	   1295
             35	   1310
             36	   1315
             37	   1320
             38	   1320
             39	   1320
             40	   1315
             41	   1310
             42	   1310
             43	   1310
             44	   1305
             45	   1295
             46	   1280
             47	   1270
             48	   1260
             49	   1260
             50	   1255
             51	   1255
             52	   1240
             53	   1235
             54	   1230
             55	   1230
             56	   1230
             57	   1225
             58	   1220
             59	   1210
             60	   1200
             61	   1190
             62	   1175
             63	   1155
             64	   1155
             65	   1175
             66	   1215
             67	   1265
             68	   1330
             69	   1405
             70	   1485
             71	   1540
             72	   1550
             73	   1500
             74	   1390
             75	   1235
             76	   1070
             77	    930
             78	    840
             79	    800
             80	    800
             81	    820
             82	    830
             83	    825
             84	    805
             85	    795
             86	    790
             87	    785
             88	    775
             89	    775
             90	    755
             91	    735
             92	    725
             93	    715
             94	    700
             95	    690
             96	    670
             97	    665
             98	    650
             99	    650
            100	    645
            101	    635
            102	    625
            103	    615
            104	    605
            105	    595
            106	    580
            107	    575
            108	    570
            109	    565
            110	    565
            111	    555
            112	    555
            113	    555
            114	    550
            115	    550
            116	    545
            117	    530
            118	    530
            119	    525
            120	    515
            121	    500
            122	    485
            123	    465
            124	    445
            125	    420
            126	    395
            127	    390
            128	    380
            129	    365
            130	    350
            131	    345
            132	    335
            133	    330
            134	    320
            135	    305
            136	    285
            137	    275
            138	    275
            139	    270
            140	    245
            141	    245
            142	    250
            143	    270
            144	    285
            145	    300
            146	    320
            147	    355
            148	    405
            149	    460
            150	    515
            151	    595
            152	    675
            153	    730
            154	    750
            155	    695
            156	    590
            157	    455
            158	    310
            159	    190
            160	    125
            161	    110
            162	    120
