              0	    -72
              1	    -65
              2	    -61
              3	    -65
              4	    -71
              5	    -75
              6	    -86
              7	   -101
              8	   -111
              9	   -114
             10	   -107
             11	   -104
             12	   -108
             13	   -119
             14	   -131
             15	   -138
             16	   -136
             17	   -123
             18	   -117
             19	   -106
             20	    -95
             21	    -90
             22	    -91
             23	    -86
             24	    -82
             25	    -75
             26	    -72
             27	    -73
             28	    -89
             29	   -116
             30	   -147
             31	   -180
             32	   -196
             33	   -177
             34	   -136
             35	    -87
             36	    -41
             37	     14
             38	     69
             39	    133
             40	    200
             41	    287
             42	    413
             43	    538
             44	    620
             45	    657
             46	    675
             47	    695
             48	    734
             49	    723
             50	    631
             51	    486
             52	    365
             53	    296
             54	    236
             55	    178
             56	    129
             57	     86
             58	     60
             59	     41
             60	     19
             61	     -7
             62	     -7
             63	     14
             64	     33
             65	     42
             66	     34
             67	     17
             68	      3
             69	    -12
             70	    -19
             71	    -18
             72	    -20
             73	    -18
             74	    -10
             75	      5
             76	      5
             77	    -14
             78	    -33
             79	    -47
             80	    -54
             81	    -64
             82	    -82
             83	    -96
             84	   -110
             85	   -118
             86	   -118
             87	   -118
             88	   -122
             89	   -118
             90	   -113
             91	   -108
             92	   -101
             93	   -101
             94	   -108
             95	   -101
             96	    -78
             97	    -54
             98	    -38
             99	    -32
            100	    -30
            101	    -32
            102	    -36
            103	    -61
            104	   -107
            105	   -167
            106	   -217
            107	   -234
            108	   -216
            109	   -199
            110	   -187
            111	   -173
            112	   -155
            113	   -132
            114	    -82
            115	      5
            116	     89
            117	    179
            118	    303
            119	    439
            120	    568
            121	    669
            122	    726
            123	    756
            124	    776
            125	    785
            126	    735
            127	    630
            128	    496
            129	    383
            130	    290
            131	    191
            132	    101
            133	     39
            134	     24
            135	     37
            136	     43
            137	     29
            138	     16
            139	     11
            140	     14
            141	      6
            142	    -15
            143	    -26
            144	    -30
            145	    -41
            146	    -52
            147	    -66
            148	    -74
            149	    -87
            150	   -105
            151	   -122
            152	   -135
            153	   -155
            154	   -181
            155	   -208
            156	   -230
            157	   -252
            158	   -276
            159	   -295
            160	   -305
            161	   -307
            162	   -304
            163	   -294
            164	   -284
            165	   -270
            166	   -259
            167	   -245
            168	   -231
            169	   -215
            170	   -200
            171	   -185
            172	   -167
            173	   -146
            174	   -132
            175	   -126
            176	   -125
            177	   -122
            178	   -118
            179	   -110
            180	   -105
            181	   -101
            182	   -105
            183	   -108
            184	   -116
            185	   -119
            186	   -118
            187	   -116
            188	   -115
            189	   -120
            190	   -134
            191	   -160
            192	   -189
            193	   -222
            194	   -246
            195	   -242
            196	   -214
            197	   -188
            198	   -154
            199	   -125
            200	   -113
            201	   -105
            202	    -73
            203	    -23
            204	     47
            205	    123
            206	    213
            207	    278
            208	    330
            209	    381
            210	    412
            211	    415
            212	    370
            213	    293
            214	    200
            215	    117
            216	     89
            217	    107
            218	    125
            219	    129
            220	    124
            221	    119
            222	    118
            223	    126
            224	    128
            225	    125
            226	    122
            227	    122
            228	    122
            229	    120
            230	    118
            231	    123
            232	    125
            233	    124
            234	    118
            235	    116
            236	    109
            237	     99
            238	     87
