    0:00.020        5     N    0    0    0
    0:00.780      195     N    0    0    0
    0:01.536      384     N    0    0    0
    0:02.292      573     N    0    0    0
    0:03.044      761     N    0    0    0
    0:03.800      950     N    0    0    0
    0:04.556     1139     N    0    0    0
    0:05.312     1328     N    0    0    0
    0:06.064     1516     N    0    0    0
    0:06.820     1705     N    0    0    0
    0:07.576     1894     N    0    0    0
    0:08.332     2083     N    0    0    0
    0:09.084     2271     N    0    0    0
    0:09.840     2460     N    0    0    0
    0:10.596     2649     N    0    0    0
    0:11.352     2838     N    0    0    0
    0:12.104     3026     N    0    0    0
    0:12.860     3215     N    0    0    0
    0:13.616     3404     N    0    0    0
    0:14.372     3593     N    0    0    0
    0:15.128     3782     N    0    0    0
    0:15.880     3970     N    0    0    0
    0:16.636     4159     N    0    0    0
    0:17.392     4348     N    0    0    0
    0:18.148     4537     N    0    0    0
    0:18.904     4726     N    0    0    0
    0:19.656     4914     N    0    0    0
    0:20.412     5103     N    0    0    0
    0:21.168     5292     N    0    0    0
    0:21.924     5481     N    0    0    0
    0:22.680     5670     N    0    0    0
    0:23.436     5859     N    0    0    0
    0:24.192     6048     N    0    0    0
    0:24.948     6237     N    0    0    0
    0:25.700     6425     N    0    0    0
    0:26.456     6614     N    0    0    0
    0:27.212     6803     N    0    0    0
    0:27.968     6992     N    0    0    0
    0:28.720     7180     N    0    0    0
    0:29.476     7369     N    0    0    0
    0:30.232     7558     N    0    0    0
    0:30.988     7747     N    0    0    0
    0:31.744     7936     N    0    0    0
    0:32.496     8124     N    0    0    0
    0:33.252     8313     N    0    0    0
    0:34.008     8502     N    0    0    0
    0:34.764     8691     N    0    0    0
    0:35.516     8879     N    0    0    0
    0:36.272     9068     N    0    0    0
    0:37.028     9257     N    0    0    0
    0:37.784     9446     N    0    0    0
    0:38.536     9634     N    0    0    0
    0:39.292     9823     N    0    0    0
    0:40.048    10012     N    0    0    0
    0:40.804    10201     N    0    0    0
    0:41.560    10390     N    0    0    0
    0:42.312    10578     N    0    0    0
    0:43.068    10767     N    0    0    0
    0:43.824    10956     N    0    0    0
    0:44.580    11145     N    0    0    0
    0:45.336    11334     N    0    0    0
    0:46.096    11524     N    0    0    0
    0:46.848    11712     N    0    0    0
    0:47.600    11900     N    0    0    0
    0:48.024    12006     N    0    0    0
    0:49.100    12275     N    0    0    0
    0:49.864    12466     N    0    0    0
    0:50.620    12655     N    0    0    0
    0:51.376    12844     N    0    0    0
    0:52.132    13033     N    0    0    0
    0:52.884    13221     N    0    0    0
    0:53.640    13410     N    0    0    0
    0:54.396    13599     N    0    0    0
    0:55.148    13787     N    0    0    0
    0:55.904    13976     N    0    0    0
    0:56.664    14166     N    0    0    0
    0:57.416    14354     N    0    0    0
    0:58.172    14543     N    0    0    0
    0:58.928    14732     N    0    0    0
    0:59.680    14920     N    0    0    0
    1:00.432    15108     N    0    0    0
    1:01.192    15298     N    0    0    0
    1:01.944    15486     N    0    0    0
    1:02.700    15675     N    0    0    0
    1:03.456    15864     N    0    0    0
    1:04.212    16053     N    0    0    0
    1:04.964    16241     N    0    0    0
    1:05.720    16430     N    0    0    0
    1:06.476    16619     N    0    0    0
    1:07.228    16807     N    0    0    0
    1:07.984    16996     N    0    0    0
    1:08.740    17185     N    0    0    0
    1:09.496    17374     N    0    0    0
    1:10.248    17562     N    0    0    0
    1:11.004    17751     N    0    0    0
    1:11.760    17940     N    0    0    0
    1:12.516    18129     N    0    0    0
    1:13.272    18318     N    0    0    0
    1:14.028    18507     N    0    0    0
    1:14.780    18695     N    0    0    0
    1:15.536    18884     N    0    0    0
    1:16.292    19073     N    0    0    0
    1:17.044    19261     N    0    0    0
    1:17.800    19450     N    0    0    0
    1:18.556    19639     N    0    0    0
    1:19.308    19827     N    0    0    0
    1:20.064    20016     N    0    0    0
    1:20.820    20205     N    0    0    0
    1:21.580    20395     N    0    0    0
    1:22.332    20583     N    0    0    0
    1:23.088    20772     N    0    0    0
    1:23.844    20961     N    0    0    0
    1:24.600    21150     N    0    0    0
    1:25.356    21339     N    0    0    0
    1:26.112    21528     N    0    0    0
    1:26.864    21716     N    0    0    0
    1:27.620    21905     N    0    0    0
    1:28.376    22094     N    0    0    0
    1:29.132    22283     N    0    0    0
    1:29.888    22472     N    0    0    0
    1:30.640    22660     N    0    0    0
    1:31.396    22849     N    0    0    0
    1:32.152    23038     N    0    0    0
    1:32.908    23227     N    0    0    0
    1:33.664    23416     N    0    0    0
    1:34.416    23604     N    0    0    0
