    0:02.216      554     N    0    0    0
    0:04.536     1134     N    0    0    0
    0:06.836     1709     N    0    0    0
    0:09.132     2283     N    0    0    0
    0:11.424     2856     N    0    0    0
    0:13.720     3430     N    0    0    0
    0:15.956     3989     N    0    0    0
    0:18.236     4559     N    0    0    0
    0:20.564     5141     N    0    0    0
    0:22.840     5710     N    0    0    0
    0:25.148     6287     N    0    0    0
    0:27.432     6858     N    0    0    0
    0:29.724     7431     N    0    0    0
    0:31.992     7998     N    0    0    0
    0:34.320     8580     N    0    0    0
    0:36.624     9156     N    0    0    0
    0:38.964     9741     N    0    0    0
    0:41.244    10311     N    0    0    0
    0:43.508    10877     N    0    0    0
    0:45.860    11465     N    0    0    0
    0:48.132    12033     N    0    0    0
    0:50.408    12602     N    0    0    0
    0:52.728    13182     N    0    0    0
    0:55.060    13765     N    0    0    0
    0:57.296    14324     N    0    0    0
    0:59.568    14892     N    0    0    0
    1:01.888    15472     N    0    0    0
    1:04.136    16034     N    0    0    0
    1:06.416    16604     N    0    0    0
    1:08.728    17182     N    0    0    0
    1:11.052    17763     N    0    0    0
    1:13.288    18322     N    0    0    0
    1:15.572    18893     N    0    0    0
    1:17.832    19458     N    0    0    0
    1:20.136    20034     N    0    0    0
    1:22.440    20610     N    0    0    0
    1:24.752    21188     N    0    0    0
    1:27.052    21763     N    0    0    0
    1:29.360    22340     N    0    0    0
    1:31.672    22918     N    0    0    0
    1:33.992    23498     N    0    0    0
    1:36.316    24079     N    0    0    0
    1:38.636    24659     N    0    0    0
    1:40.952    25238     N    0    0    0
    1:42.260    25565     N    0    0    0
    1:44.536    26134     N    0    0    0
    1:45.444    26361     N    0    0    0
    1:46.912    26728     N    0    0    0
    1:47.812    26953     N    0    0    0
    1:49.204    27301     N    0    0    0
    1:50.044    27511     N    0    0    0
    1:51.596    27899     N    0    0    0
    1:52.456    28114     N    0    0    0
    1:54.012    28503     N    0    0    0
    1:54.828    28707     N    0    0    0
    1:55.348    28837     N    0    0    0
    1:57.564    29391     N    0    0    0
    1:58.356    29589     N    0    0    0
    1:58.544    29636     [    0    0    0
    2:11.320    32830     ]    0    0    0
    2:12.852    33213     N    0    0    0
    2:13.624    33406     N    0    0    0
    2:14.108    33527     N    0    0    0
    2:15.536    33884     N    0    0    0
    2:16.784    34196     N    0    0    0
    2:18.016    34504     N    0    0    0
    2:20.420    35105     N    0    0    0
    2:22.756    35689     N    0    0    0
    2:25.036    36259     N    0    0    0
    2:27.260    36815     N    0    0    0
    2:29.496    37374     N    0    0    0
    2:31.688    37922     N    0    0    0
    2:33.800    38450     N    0    0    0
    2:36.020    39005     N    0    0    0
    2:38.124    39531     N    0    0    0
    2:40.264    40066     N    0    0    0
    2:42.436    40609     N    0    0    0
    2:44.624    41156     N    0    0    0
    2:46.784    41696     N    0    0    0
    2:48.916    42229     N    0    0    0
    2:51.148    42787     N    0    0    0
    2:53.236    43309     N    0    0    0
    2:55.348    43837     N    0    0    0
    2:57.552    44388     N    0    0    0
    2:59.736    44934     N    0    0    0
    3:01.864    45466     N    0    0    0
    3:03.968    45992     N    0    0    0
    3:06.148    46537     N    0    0    0
    3:08.284    47071     N    0    0    0
    3:10.408    47602     N    0    0    0
    3:12.632    48158     N    0    0    0
    3:14.764    48691     N    0    0    0
    3:16.936    49234     N    0    0    0
    3:19.056    49764     N    0    0    0
    3:21.276    50319     N    0    0    0
    3:23.432    50858     N    0    0    0
