    0:00.400      100     N    0    0    0
    0:00.880      220     N    0    0    0
    0:01.356      339     N    0    0    0
    0:01.828      457     N    0    0    0
    0:02.312      578     N    0    0    0
    0:02.784      696     N    0    0    0
    0:03.260      815     N    0    0    0
    0:03.768      942     N    0    0    0
    0:04.224     1056     N    0    0    0
    0:04.724     1181     N    0    0    0
    0:05.188     1297     N    0    0    0
    0:05.664     1416     N    0    0    0
    0:06.152     1538     N    0    0    0
    0:06.628     1657     N    0    0    0
    0:07.112     1778     N    0    0    0
    0:07.592     1898     N    0    0    0
    0:08.076     2019     N    0    0    0
    0:08.560     2140     N    0    0    0
    0:09.036     2259     N    0    0    0
    0:09.524     2381     N    0    0    0
    0:10.000     2500     N    0    0    0
    0:10.484     2621     N    0    0    0
    0:10.968     2742     N    0    0    0
    0:11.452     2863     N    0    0    0
    0:11.932     2983     N    0    0    0
    0:12.412     3103     N    0    0    0
    0:12.900     3225     N    0    0    0
    0:13.380     3345     N    0    0    0
    0:13.856     3464     N    0    0    0
    0:14.344     3586     N    0    0    0
    0:14.828     3707     N    0    0    0
    0:15.312     3828     N    0    0    0
    0:15.800     3950     N    0    0    0
    0:16.284     4071     N    0    0    0
    0:16.768     4192     N    0    0    0
    0:17.276     4319     N    0    0    0
    0:17.740     4435     N    0    0    0
    0:18.228     4557     N    0    0    0
    0:18.712     4678     N    0    0    0
    0:19.192     4798     N    0    0    0
    0:19.676     4919     N    0    0    0
    0:20.164     5041     N    0    0    0
    0:20.672     5168     N    0    0    0
    0:21.140     5285     N    0    0    0
    0:21.624     5406     N    0    0    0
    0:22.104     5526     N    0    0    0
    0:22.596     5649     N    0    0    0
    0:23.080     5770     N    0    0    0
    0:23.572     5893     N    0    0    0
    0:24.064     6016     N    0    0    0
    0:24.552     6138     N    0    0    0
    0:25.040     6260     N    0    0    0
    0:25.532     6383     N    0    0    0
    0:26.032     6508     N    0    0    0
    0:26.544     6636     N    0    0    0
    0:27.016     6754     N    0    0    0
    0:27.528     6882     N    0    0    0
    0:27.992     6998     N    0    0    0
    0:28.512     7128     N    0    0    0
    0:28.984     7246     N    0    0    0
    0:29.500     7375     N    0    0    0
    0:29.976     7494     N    0    0    0
    0:30.468     7617     N    0    0    0
    0:30.964     7741     N    0    0    0
    0:31.460     7865     N    0    0    0
    0:31.956     7989     N    0    0    0
    0:32.452     8113     N    0    0    0
    0:32.948     8237     N    0    0    0
    0:33.440     8360     N    0    0    0
    0:33.940     8485     N    0    0    0
    0:34.436     8609     N    0    0    0
    0:34.928     8732     N    0    0    0
    0:35.424     8856     N    0    0    0
    0:35.924     8981     N    0    0    0
    0:36.420     9105     N    0    0    0
    0:36.912     9228     N    0    0    0
    0:37.408     9352     N    0    0    0
    0:37.908     9477     N    0    0    0
    0:38.404     9601     N    0    0    0
    0:38.900     9725     N    0    0    0
    0:39.396     9849     N    0    0    0
    0:39.896     9974     N    0    0    0
    0:40.396    10099     N    0    0    0
    0:40.912    10228     N    0    0    0
    0:41.388    10347     N    0    0    0
    0:41.888    10472     N    0    0    0
    0:42.400    10600     N    0    0    0
    0:42.880    10720     N    0    0    0
    0:43.376    10844     N    0    0    0
    0:43.876    10969     N    0    0    0
    0:44.372    11093     N    0    0    0
    0:44.864    11216     N    0    0    0
    0:45.368    11342     N    0    0    0
    0:45.864    11466     N    0    0    0
    0:46.364    11591     N    0    0    0
    0:46.860    11715     N    0    0    0
    0:47.384    11846     N    0    0    0
    0:47.864    11966     N    0    0    0
    0:48.364    12091     N    0    0    0
    0:48.868    12217     N    0    0    0
    0:49.368    12342     N    0    0    0
    0:49.868    12467     N    0    0    0
    0:50.372    12593     N    0    0    0
    0:50.872    12718     N    0    0    0
    0:51.376    12844     N    0    0    0
    0:51.884    12971     N    0    0    0
    0:52.408    13102     N    0    0    0
    0:52.896    13224     N    0    0    0
    0:53.404    13351     N    0    0    0
    0:53.912    13478     N    0    0    0
    0:54.420    13605     N    0    0    0
    0:54.920    13730     N    0    0    0
