    0:00.088       22     N    0    0    0
    0:01.336      334     N    0    0    0
    0:02.636      659     N    0    0    0
    0:03.932      983     N    0    0    0
    0:05.276     1319     N    0    0    0
    0:06.624     1656     N    0    0    0
    0:07.996     1999     N    0    0    0
    0:09.376     2344     N    0    0    0
    0:10.756     2689     N    0    0    0
    0:12.136     3034     N    0    0    0
    0:13.508     3377     N    0    0    0
    0:14.884     3721     N    0    0    0
    0:16.264     4066     N    0    0    0
    0:17.660     4415     N    0    0    0
    0:18.724     4681     N    0    0    0
    0:20.448     5112     N    0    0    0
    0:21.848     5462     N    0    0    0
    0:23.252     5813     N    0    0    0
    0:24.656     6164     N    0    0    0
    0:26.056     6514     N    0    0    0
    0:27.448     6862     N    0    0    0
    0:30.216     7554     N    0    0    0
    0:31.576     7894     N    0    0    0
    0:32.948     8237     N    0    0    0
    0:34.136     8534     N    0    0    0
    0:35.696     8924     N    0    0    0
    0:37.056     9264     N    0    0    0
    0:38.432     9608     N    0    0    0
    0:39.664     9916     N    0    0    0
    0:41.156    10289     N    0    0    0
    0:42.504    10626     N    0    0    0
    0:43.860    10965     N    0    0    0
    0:45.000    11250     N    0    0    0
    0:46.560    11640     N    0    0    0
    0:47.900    11975     N    0    0    0
    0:49.256    12314     N    0    0    0
    0:50.600    12650     N    0    0    0
    0:51.960    12990     N    0    0    0
    0:53.312    13328     N    0    0    0
    0:54.488    13622     N    0    0    0
    0:56.036    14009     N    0    0    0
    0:57.388    14347     N    0    0    0
    0:58.728    14682     N    0    0    0
    0:59.920    14980     N    0    0    0
    1:01.420    15355     N    0    0    0
    1:02.768    15692     N    0    0    0
    1:04.100    16025     N    0    0    0
    1:05.448    16362     N    0    0    0
    1:06.776    16694     N    0    0    0
    1:08.112    17028     N    0    0    0
    1:09.208    17302     N    0    0    0
    1:10.744    17686     N    0    0    0
    1:12.048    18012     N    0    0    0
    1:13.348    18337     N    0    0    0
    1:14.676    18669     N    0    0    0
    1:15.960    18990     N    0    0    0
    1:17.272    19318     N    0    0    0
    1:18.364    19591     N    0    0    0
    1:19.852    19963     N    0    0    0
    1:21.156    20289     N    0    0    0
    1:22.452    20613     N    0    0    0
    1:23.760    20940     N    0    0    0
    1:24.956    21239     N    0    0    0
    1:26.380    21595     N    0    0    0
    1:27.672    21918     N    0    0    0
    1:29.004    22251     N    0    0    0
    1:30.312    22578     N    0    0    0
    1:31.636    22909     N    0    0    0
    1:32.852    23213     N    0    0    0
    1:34.284    23571     N    0    0    0
    1:35.600    23900     N    0    0    0
    1:36.920    24230     N    0    0    0
    1:38.092    24523     N    0    0    0
    1:39.564    24891     N    0    0    0
    1:40.896    25224     N    0    0    0
    1:42.240    25560     N    0    0    0
    1:43.416    25854     N    0    0    0
    1:44.960    26240     N    0    0    0
    1:46.336    26584     N    0    0    0
    1:47.716    26929     N    0    0    0
    1:48.864    27216     N    0    0    0
    1:50.500    27625     N    0    0    0
    1:51.912    27978     N    0    0    0
    1:53.332    28333     N    0    0    0
    1:54.476    28619     N    0    0    0
    1:56.168    29042     N    0    0    0
    1:57.596    29399     N    0    0    0
    1:59.036    29759     N    0    0    0
    2:00.188    30047     N    0    0    0
    2:01.940    30485     N    0    0    0
    2:03.392    30848     N    0    0    0
    2:04.868    31217     N    0    0    0
    2:06.340    31585     N    0    0    0
    2:07.808    31952     N    0    0    0
    2:08.904    32226     N    0    0    0
    2:10.776    32694     N    0    0    0
    2:12.272    33068     N    0    0    0
    2:13.800    33450     N    0    0    0
    2:14.896    33724     N    0    0    0
    2:16.840    34210     N    0    0    0
    2:18.384    34596     N    0    0    0
    2:19.952    34988     N    0    0    0
    2:21.520    35380     N    0    0    0
    2:23.100    35775     N    0    0    0
    2:24.296    36074     N    0    0    0
    2:26.264    36566     N    0    0    0
    2:27.856    36964     N    0    0    0
    2:29.468    37367     N    0    0    0
    2:31.096    37774     N    0    0    0
    2:32.736    38184     N    0    0    0
    2:33.916    38479     N    0    0    0
    2:35.972    38993     N    0    0    0
    2:37.668    39417     N    0    0    0
    2:39.364    39841     N    0    0    0
    2:41.096    40274     N    0    0    0
    2:42.828    40707     N    0    0    0
    2:43.996    40999     N    0    0    0
    2:46.112    41528     N    0    0    0
    2:47.880    41970     N    0    0    0
    2:49.640    42410     N    0    0    0
    2:50.952    42738     N    0    0    0
    2:53.080    43270     N    0    0    0
    2:54.844    43711     N    0    0    0
    2:56.584    44146     N    0    0    0
    2:58.332    44583     N    0    0    0
    3:00.064    45016     N    0    0    0
    3:01.296    45324     N    0    0    0
    3:02.564    45641     N    0    0    0
    3:03.420    45855     N    0    0    0
    3:05.180    46295     N    0    0    0
    3:06.940    46735     N    0    0    0
    3:08.128    47032     N    0    0    0
    3:10.292    47573     N    0    0    0
    3:12.096    48024     N    0    0    0
    3:13.904    48476     N    0    0    0
    3:15.080    48770     N    0    0    0
    3:17.300    49325     N    0    0    0
    3:19.172    49793     N    0    0    0
    3:21.024    50256     N    0    0    0
    3:22.256    50564     N    0    0    0
    3:24.352    51088     N    0    0    0
    3:26.208    51552     N    0    0    0
    3:27.944    51986     N    0    0    0
    3:29.204    52301     N    0    0    0
    3:31.472    52868     N    0    0    0
    3:33.448    53362     N    0    0    0
    3:35.460    53865     N    0    0    0
    3:36.628    54157     N    0    0    0
    3:38.372    54593     N    0    0    0
    3:38.976    54744     N    0    0    0
    3:40.812    55203     N    0    0    0
    3:42.052    55513     N    0    0    0
    3:44.056    56014     N    0    0    0
    3:45.544    56386     N    0    0    0
    3:46.780    56695     N    0    0    0
    3:48.344    57086     N    0    0    0
    3:50.216    57554     N    0    0    0
    3:51.804    57951     N    0    0    0
    3:53.320    58330     N    0    0    0
    3:54.348    58587     N    0    0    0
    3:55.764    58941     N    0    0    0
    3:57.008    59252     N    0    0    0
    3:58.332    59583     N    0    0    0
    4:00.320    60080     N    0    0    0
    4:01.540    60385     N    0    0    0
    4:03.832    60958     N    0    0    0
    4:05.400    61350     N    0    0    0
    4:07.276    61819     N    0    0    0
    4:08.444    62111     N    0    0    0
    4:10.748    62687     N    0    0    0
    4:12.416    63104     N    0    0    0
    4:14.208    63552     N    0    0    0
    4:15.456    63864     N    0    0    0
    4:17.688    64422     N    0    0    0
    4:19.364    64841     N    0    0    0
    4:20.900    65225     N    0    0    0
    4:22.092    65523     N    0    0    0
    4:24.336    66084     N    0    0    0
    4:26.004    66501     N    0    0    0
    4:27.780    66945     N    0    0    0
    4:28.924    67231     N    0    0    0
    4:31.260    67815     N    0    0    0
    4:32.932    68233     N    0    0    0
    4:34.696    68674     N    0    0    0
    4:35.892    68973     N    0    0    0
    4:38.160    69540     N    0    0    0
    4:39.848    69962     N    0    0    0
    4:41.596    70399     N    0    0    0
    4:42.828    70707     N    0    0    0
    4:45.052    71263     N    0    0    0
    4:46.740    71685     N    0    0    0
    4:48.476    72119     N    0    0    0
    4:49.620    72405     N    0    0    0
    4:51.828    72957     N    0    0    0
    4:53.584    73396     N    0    0    0
    4:55.220    73805     N    0    0    0
    4:56.368    74092     N    0    0    0
    4:58.560    74640     N    0    0    0
    4:59.544    74886     N    0    0    0
    5:00.992    75248     N    0    0    0
    5:01.912    75478     N    0    0    0
    5:02.672    75668     N    0    0    0
    5:06.056    76514     N    0    0    0
    5:07.016    76754     N    0    0    0
    5:08.096    77024     N    0    0    0
    5:10.260    77565     N    0    0    0
    5:11.384    77846     N    0    0    0
    5:11.628    77907     N    0    0    0
    5:14.504    78626     N    0    0    0
    5:15.580    78895     N    0    0    0
    5:17.724    79431     N    0    0    0
    5:19.472    79868     N    0    0    0
    5:20.744    80186     N    0    0    0
    5:22.060    80515     N    0    0    0
    5:22.884    80721     N    0    0    0
    5:23.844    80961     N    0    0    0
    5:25.108    81277     N    0    0    0
    5:26.316    81579     N    0    0    0
    5:27.496    81874     N    0    0    0
    5:28.736    82184     N    0    0    0
    5:29.848    82462     N    0    0    0
    5:31.108    82777     N    0    0    0
    5:32.260    83065     N    0    0    0
    5:33.688    83422     N    0    0    0
    5:34.928    83732     N    0    0    0
    5:37.364    84341     N    0    0    0
    5:38.428    84607     N    0    0    0
    5:39.512    84878     N    0    0    0
    5:40.688    85172     N    0    0    0
    5:41.712    85428     N    0    0    0
    5:42.832    85708     N    0    0    0
    5:43.932    85983     N    0    0    0
    5:45.016    86254     N    0    0    0
    5:46.064    86516     N    0    0    0
    5:47.140    86785     N    0    0    0
    5:48.288    87072     N    0    0    0
    5:49.388    87347     N    0    0    0
    5:50.488    87622     N    0    0    0
    5:51.608    87902     N    0    0    0
    5:52.688    88172     N    0    0    0
    5:53.828    88457     N    0    0    0
    5:54.936    88734     N    0    0    0
    5:56.048    89012     N    0    0    0
    5:57.168    89292     N    0    0    0
    5:58.268    89567     N    0    0    0
    5:59.372    89843     N    0    0    0
    6:00.432    90108     N    0    0    0
    6:01.612    90403     N    0    0    0
    6:02.728    90682     N    0    0    0
    6:03.832    90958     N    0    0    0
    6:04.940    91235     N    0    0    0
    6:06.604    91651     N    0    0    0
    6:07.740    91935     N    0    0    0
    6:10.012    92503     N    0    0    0
    6:11.132    92783     N    0    0    0
    6:12.736    93184     N    0    0    0
    6:13.808    93452     N    0    0    0
    6:14.944    93736     N    0    0    0
    6:16.060    94015     N    0    0    0
    6:17.200    94300     N    0    0    0
    6:18.312    94578     N    0    0    0
    6:19.972    94993     N    0    0    0
    6:20.968    95242     N    0    0    0
    6:23.080    95770     N    0    0    0
    6:23.912    95978     N    0    0    0
    6:25.000    96250     N    0    0    0
    6:26.140    96535     N    0    0    0
    6:27.264    96816     N    0    0    0
    6:28.556    97139     N    0    0    0
    6:29.508    97377     N    0    0    0
    6:30.824    97706     N    0    0    0
    6:31.804    97951     N    0    0    0
    6:33.028    98257     N    0    0    0
    6:34.040    98510     N    0    0    0
    6:35.340    98835     N    0    0    0
    6:36.380    99095     N    0    0    0
    6:37.600    99400     N    0    0    0
    6:38.676    99669     N    0    0    0
    6:39.884    99971     N    0    0    0
    6:40.924   100231     N    0    0    0
    6:42.240   100560     N    0    0    0
    6:43.280   100820     N    0    0    0
    6:44.500   101125     N    0    0    0
    6:45.992   101498     [    0    0    0
