    0:00.096       24     N    0    0    0
    0:00.936      234     N    0    0    0
    0:01.776      444     N    0    0    0
    0:02.616      654     N    0    0    0
    0:03.460      865     N    0    0    0
    0:04.300     1075     N    0    0    0
    0:05.140     1285     N    0    0    0
    0:05.980     1495     N    0    0    0
    0:06.820     1705     N    0    0    0
    0:07.664     1916     N    0    0    0
    0:08.504     2126     N    0    0    0
    0:09.344     2336     N    0    0    0
    0:10.184     2546     N    0    0    0
    0:10.616     2654     N    0    0    0
    0:11.028     2757     N    0    0    0
    0:11.864     2966     N    0    0    0
    0:12.708     3177     N    0    0    0
    0:13.548     3387     N    0    0    0
    0:14.388     3597     N    0    0    0
    0:15.228     3807     N    0    0    0
    0:16.072     4018     N    0    0    0
    0:16.912     4228     N    0    0    0
    0:17.360     4340     N    0    0    0
    0:17.752     4438     N    0    0    0
    0:18.592     4648     N    0    0    0
    0:19.436     4859     N    0    0    0
    0:20.276     5069     N    0    0    0
    0:21.104     5276     N    0    0    0
    0:21.956     5489     N    0    0    0
    0:22.796     5699     N    0    0    0
    0:23.708     5927     N    0    0    0
    0:24.480     6120     N    0    0    0
    0:25.320     6330     N    0    0    0
    0:26.160     6540     N    0    0    0
    0:27.000     6750     N    0    0    0
    0:27.444     6861     N    0    0    0
    0:27.840     6960     N    0    0    0
    0:28.684     7171     N    0    0    0
    0:29.524     7381     N    0    0    0
    0:30.364     7591     N    0    0    0
    0:31.204     7801     N    0    0    0
    0:31.648     7912     N    0    0    0
    0:32.044     8011     N    0    0    0
    0:32.888     8222     N    0    0    0
    0:33.728     8432     N    0    0    0
    0:34.568     8642     N    0    0    0
    0:35.408     8852     N    0    0    0
    0:35.852     8963     N    0    0    0
    0:36.248     9062     N    0    0    0
    0:37.092     9273     N    0    0    0
    0:37.932     9483     N    0    0    0
    0:38.772     9693     N    0    0    0
    0:39.612     9903     N    0    0    0
    0:40.048    10012     N    0    0    0
    0:40.464    10116     N    0    0    0
    0:41.296    10324     N    0    0    0
    0:42.136    10534     N    0    0    0
    0:42.976    10744     N    0    0    0
    0:43.816    10954     N    0    0    0
    0:44.268    11067     N    0    0    0
    0:44.652    11163     N    0    0    0
    0:45.500    11375     N    0    0    0
    0:46.340    11585     N    0    0    0
    0:47.180    11795     N    0    0    0
    0:48.020    12005     N    0    0    0
    0:48.452    12113     N    0    0    0
    0:48.864    12216     N    0    0    0
    0:49.704    12426     N    0    0    0
    0:50.544    12636     N    0    0    0
    0:51.384    12846     N    0    0    0
    0:52.224    13056     N    0    0    0
    0:52.680    13170     N    0    0    0
    0:53.064    13266     N    0    0    0
    0:53.908    13477     N    0    0    0
    0:54.748    13687     N    0    0    0
    0:55.588    13897     N    0    0    0
    0:56.428    14107     N    0    0    0
    0:57.272    14318     N    0    0    0
    0:57.700    14425     N    0    0    0
    0:58.112    14528     N    0    0    0
    0:58.952    14738     N    0    0    0
    0:59.792    14948     N    0    0    0
    1:00.632    15158     N    0    0    0
    1:01.476    15369     N    0    0    0
    1:02.316    15579     N    0    0    0
    1:02.748    15687     N    0    0    0
    1:03.156    15789     N    0    0    0
    1:03.996    15999     N    0    0    0
    1:04.836    16209     N    0    0    0
    1:05.680    16420     N    0    0    0
    1:06.520    16630     N    0    0    0
    1:06.952    16738     N    0    0    0
    1:07.360    16840     N    0    0    0
    1:08.200    17050     N    0    0    0
    1:09.040    17260     N    0    0    0
    1:09.884    17471     N    0    0    0
    1:10.724    17681     N    0    0    0
    1:11.156    17789     N    0    0    0
    1:11.564    17891     N    0    0    0
    1:12.404    18101     N    0    0    0
    1:13.248    18312     N    0    0    0
    1:14.088    18522     N    0    0    0
    1:14.928    18732     N    0    0    0
    1:15.364    18841     N    0    0    0
    1:15.768    18942     N    0    0    0
    1:16.608    19152     N    0    0    0
    1:17.452    19363     N    0    0    0
    1:18.292    19573     N    0    0    0
    1:19.132    19783     N    0    0    0
    1:19.972    19993     N    0    0    0
    1:20.412    20103     N    0    0    0
    1:20.812    20203     N    0    0    0
    1:21.656    20414     N    0    0    0
    1:22.496    20624     N    0    0    0
    1:23.336    20834     N    0    0    0
    1:24.176    21044     N    0    0    0
    1:25.016    21254     N    0    0    0
    1:25.860    21465     N    0    0    0
    1:26.700    21675     N    0    0    0
    1:27.540    21885     N    0    0    0
    1:28.380    22095     N    0    0    0
    1:28.812    22203     N    0    0    0
    1:29.224    22306     N    0    0    0
    1:30.064    22516     N    0    0    0
    1:30.904    22726     N    0    0    0
    1:31.744    22936     N    0    0    0
    1:32.584    23146     N    0    0    0
    1:33.424    23356     N    0    0    0
    1:33.864    23466     N    0    0    0
    1:34.264    23566     N    0    0    0
    1:35.108    23777     N    0    0    0
    1:35.948    23987     N    0    0    0
    1:36.788    24197     N    0    0    0
    1:37.628    24407     N    0    0    0
    1:38.472    24618     N    0    0    0
    1:39.312    24828     N    0    0    0
    1:40.152    25038     N    0    0    0
    1:40.992    25248     N    0    0    0
    1:41.832    25458     N    0    0    0
    1:42.676    25669     N    0    0    0
    1:43.108    25777     N    0    0    0
    1:43.516    25879     N    0    0    0
    1:44.356    26089     N    0    0    0
    1:45.196    26299     N    0    0    0
    1:46.036    26509     N    0    0    0
    1:46.880    26720     N    0    0    0
    1:47.720    26930     N    0    0    0
    1:48.560    27140     N    0    0    0
    1:49.400    27350     N    0    0    0
    1:50.240    27560     N    0    0    0
    1:50.672    27668     N    0    0    0
    1:51.084    27771     N    0    0    0
    1:51.924    27981     N    0    0    0
    1:52.764    28191     N    0    0    0
    1:53.604    28401     N    0    0    0
    1:54.448    28612     N    0    0    0
    1:55.288    28822     N    0    0    0
    1:56.128    29032     N    0    0    0
    1:56.968    29242     N    0    0    0
    1:57.808    29452     N    0    0    0
    1:58.240    29560     N    0    0    0
    1:58.652    29663     N    0    0    0
    1:59.492    29873     N    0    0    0
    2:00.332    30083     N    0    0    0
    2:01.172    30293     N    0    0    0
    2:02.012    30503     N    0    0    0
    2:02.852    30713     N    0    0    0
    2:03.696    30924     N    0    0    0
    2:04.536    31134     N    0    0    0
    2:05.376    31344     N    0    0    0
    2:06.216    31554     N    0    0    0
    2:06.648    31662     N    0    0    0
    2:07.060    31765     N    0    0    0
    2:07.900    31975     N    0    0    0
    2:08.740    32185     N    0    0    0
    2:09.580    32395     N    0    0    0
    2:10.420    32605     N    0    0    0
    2:11.260    32815     N    0    0    0
    2:12.104    33026     N    0    0    0
    2:12.944    33236     N    0    0    0
    2:13.784    33446     N    0    0    0
    2:14.224    33556     N    0    0    0
    2:14.624    33656     N    0    0    0
    2:15.464    33866     N    0    0    0
    2:16.308    34077     N    0    0    0
    2:17.148    34287     N    0    0    0
    2:17.988    34497     N    0    0    0
    2:18.828    34707     N    0    0    0
    2:19.264    34816     N    0    0    0
    2:19.672    34918     N    0    0    0
    2:20.512    35128     N    0    0    0
    2:21.352    35338     N    0    0    0
    2:22.192    35548     N    0    0    0
    2:23.032    35758     N    0    0    0
    2:23.872    35968     N    0    0    0
    2:24.308    36077     N    0    0    0
    2:24.716    36179     N    0    0    0
