              0	    138
              1	    138
              2	    135
              3	    128
              4	    128
              5	    130
              6	    143
              7	    158
              8	    173
              9	    185
             10	    193
             11	    193
             12	    193
             13	    188
             14	    180
             15	    175
             16	    170
             17	    160
             18	    148
             19	    133
             20	    115
             21	    103
             22	     93
             23	     88
             24	     83
             25	     80
             26	     78
             27	     78
             28	     78
             29	     75
             30	     70
             31	     70
             32	     65
             33	     68
             34	     65
             35	     65
             36	     65
             37	     65
             38	     70
             39	     80
             40	    100
             41	    130
             42	    168
             43	    208
             44	    253
             45	    310
             46	    375
             47	    448
             48	    520
             49	    590
             50	    648
             51	    698
             52	    745
             53	    783
             54	    810
             55	    833
             56	    855
             57	    880
             58	    903
             59	    915
             60	    910
             61	    883
             62	    840
             63	    790
             64	    735
             65	    673
             66	    608
             67	    540
             68	    475
             69	    413
             70	    348
             71	    278
             72	    195
             73	    105
             74	     10
             75	    -83
             76	   -153
             77	   -200
             78	   -230
             79	   -238
             80	   -240
             81	   -240
             82	   -245
             83	   -260
             84	   -283
             85	   -310
             86	   -335
             87	   -353
             88	   -363
             89	   -368
             90	   -373
             91	   -375
             92	   -380
             93	   -385
             94	   -388
             95	   -393
             96	   -400
             97	   -408
             98	   -410
             99	   -413
            100	   -415
            101	   -415
            102	   -418
            103	   -423
            104	   -428
            105	   -433
            106	   -433
            107	   -428
            108	   -423
            109	   -418
            110	   -410
            111	   -403
            112	   -393
            113	   -378
            114	   -360
            115	   -340
            116	   -320
            117	   -295
            118	   -273
            119	   -245
            120	   -218
            121	   -188
            122	   -158
            123	   -128
            124	    -98
            125	    -65
            126	    -38
            127	      0
            128	     23
            129	     45
            130	     65
            131	     88
            132	    105
            133	    120
            134	    135
            135	    143
            136	    148
            137	    155
            138	    160
            139	    168
            140	    170
            141	    170
            142	    165
            143	    160
            144	    160
            145	    158
            146	    158
            147	    155
            148	    153
            149	    148
            150	    145
            151	    138
            152	    135
            153	    130
            154	    125
            155	    120
            156	    118
            157	    115
            158	    118
            159	    118
            160	    123
            161	    125
            162	    130
            163	    135
            164	    135
            165	    133
            166	    130
            167	    128
            168	    130
            169	    140
            170	    155
            171	    175
            172	    185
            173	    190
            174	    188
            175	    183
            176	    178
            177	    175
            178	    168
            179	    160
            180	    153
            181	    145
            182	    130
            183	    115
            184	    100
            185	     90
            186	     80
            187	     73
            188	     70
            189	     65
            190	     65
            191	     68
            192	     68
            193	     65
            194	     63
            195	     63
            196	     63
            197	     60
            198	     60
            199	     60
            200	     60
            201	     60
            202	     70
            203	     88
            204	    118
            205	    158
            206	    208
            207	    255
            208	    308
            209	    373
            210	    445
            211	    518
            212	    588
            213	    643
            214	    690
            215	    733
            216	    765
            217	    790
            218	    803
            219	    820
            220	    843
            221	    863
            222	    870
            223	    860
            224	    828
            225	    783
            226	    733
            227	    683
            228	    623
            229	    558
            230	    488
            231	    430
            232	    373
            233	    313
            234	    248
            235	    170
            236	     83
            237	      0
            238	    -90
            239	   -155
            240	   -203
            241	   -233
            242	   -240
            243	   -243
            244	   -245
            245	   -250
            246	   -265
            247	   -285
            248	   -310
            249	   -335
            250	   -350
            251	   -360
            252	   -363
            253	   -365
            254	   -368
            255	   -373
            256	   -373
