              0	   -204
              1	   -208
              2	   -206
              3	   -212
              4	   -216
              5	   -218
              6	   -218
              7	   -226
              8	   -226
              9	   -218
             10	   -218
             11	   -212
             12	   -210
             13	   -216
             14	   -216
             15	   -198
             16	   -196
             17	   -208
             18	   -216
             19	   -224
             20	   -228
             21	   -226
             22	   -242
             23	   -276
             24	   -316
             25	   -326
             26	   -342
             27	   -354
             28	   -356
             29	   -348
             30	   -350
             31	   -382
             32	   -448
             33	   -512
             34	   -546
             35	   -576
             36	   -650
             37	   -762
             38	   -878
             39	   -944
             40	   -958
             41	   -934
             42	   -926
             43	   -930
             44	   -878
             45	   -800
             46	   -732
             47	   -676
             48	   -620
             49	   -574
             50	   -524
             51	   -470
             52	   -420
             53	   -384
             54	   -344
             55	   -304
             56	   -266
             57	   -240
             58	   -218
             59	   -196
             60	   -174
             61	   -164
             62	   -160
             63	   -154
             64	   -138
             65	   -128
             66	   -128
             67	   -116
             68	   -104
             69	   -102
             70	    -94
             71	    -84
             72	    -80
             73	    -76
             74	    -76
             75	    -74
             76	    -74
             77	    -72
             78	    -72
             79	    -72
             80	    -74
             81	    -84
             82	    -88
             83	    -84
             84	    -82
             85	    -96
             86	   -100
             87	   -100
             88	   -104
             89	   -114
             90	   -116
             91	   -134
             92	   -146
             93	   -154
             94	   -156
             95	   -170
             96	   -182
             97	   -188
             98	   -182
             99	   -190
            100	   -198
            101	   -212
            102	   -218
            103	   -212
            104	   -188
            105	   -176
            106	   -172
            107	   -168
            108	   -152
            109	   -154
            110	   -158
            111	   -160
            112	   -174
            113	   -186
            114	   -186
            115	   -186
            116	   -204
            117	   -234
            118	   -262
            119	   -274
            120	   -292
            121	   -306
            122	   -324
            123	   -358
            124	   -388
            125	   -406
            126	   -416
            127	   -424
            128	   -432
            129	   -434
            130	   -440
            131	   -446
            132	   -452
            133	   -460
            134	   -462
            135	   -466
            136	   -466
            137	   -470
            138	   -472
            139	   -472
            140	   -470
            141	   -480
            142	   -488
            143	   -492
            144	   -478
            145	   -478
            146	   -486
            147	   -490
            148	   -496
            149	   -502
            150	   -494
            151	   -516
            152	   -530
            153	   -544
            154	   -550
            155	   -564
            156	   -592
            157	   -644
            158	   -678
            159	   -688
            160	   -702
            161	   -714
            162	   -716
            163	   -706
            164	   -708
            165	   -744
            166	   -826
            167	   -902
            168	   -952
            169	   -978
            170	  -1054
            171	  -1168
            172	  -1276
            173	  -1334
            174	  -1336
            175	  -1286
            176	  -1262
            177	  -1244
            178	  -1188
            179	  -1104
            180	  -1028
            181	   -964
            182	   -904
            183	   -856
            184	   -808
            185	   -762
            186	   -720
            187	   -684
            188	   -644
            189	   -602
            190	   -560
            191	   -536
            192	   -512
            193	   -494
            194	   -470
            195	   -456
            196	   -446
            197	   -436
            198	   -418
            199	   -410
            200	   -400
            201	   -388
            202	   -374
            203	   -366
            204	   -356
            205	   -346
            206	   -334
            207	   -326
            208	   -320
            209	   -320
            210	   -306
            211	   -288
            212	   -284
            213	   -284
            214	   -284
            215	   -280
            216	   -276
            217	   -272
            218	   -272
            219	   -268
            220	   -276
            221	   -282
            222	   -282
            223	   -280
            224	   -282
            225	   -284
            226	   -292
            227	   -298
            228	   -300
            229	   -304
            230	   -304
            231	   -300
            232	   -298
            233	   -298
            234	   -296
            235	   -306
            236	   -306
            237	   -306
            238	   -288
            239	   -256
            240	   -240
            241	   -240
            242	   -228
            243	   -222
            244	   -220
            245	   -228
            246	   -230
            247	   -232
            248	   -232
            249	   -246
            250	   -254
            251	   -284
            252	   -312
            253	   -324
            254	   -334
            255	   -348
            256	   -362
            257	   -396
            258	   -410
            259	   -428
            260	   -450
            261	   -456
            262	   -456
            263	   -464
            264	   -468
            265	   -468
            266	   -480
            267	   -480
            268	   -472
            269	   -464
            270	   -468
            271	   -478
            272	   -480
            273	   -480
            274	   -478
            275	   -474
            276	   -478
            277	   -484
            278	   -484
            279	   -476
            280	   -476
            281	   -466
            282	   -456
            283	   -450
            284	   -446
            285	   -462
            286	   -464
            287	   -466
            288	   -466
            289	   -476
            290	   -498
            291	   -530
            292	   -560
            293	   -566
            294	   -576
            295	   -588
            296	   -584
            297	   -566
            298	   -552
            299	   -578
            300	   -634
            301	   -718
            302	   -756
            303	   -778
            304	   -832
            305	   -922
            306	  -1004
            307	  -1044
            308	  -1026
            309	   -956
            310	   -900
            311	   -858
            312	   -786
